fix_start,stop,text,global_text,video_path
152,303,She also dilutes the medication with normal saline before administering it., Nurse is preparing an IV medication by aspirating it from a vial into an empty syringe with a blunt tip needle. She also dilutes the medication with normal saline before administering it. She remains asleep throughout the entire medication administration process.,/data/video_narration/2023_07_02_trish/clip_16/lt.mp4
303,364,She remains asleep throughout the entire medication administration process., Nurse is preparing an IV medication by aspirating it from a vial into an empty syringe with a blunt tip needle. She also dilutes the medication with normal saline before administering it. She remains asleep throughout the entire medication administration process.,/data/video_narration/2023_07_02_trish/clip_16/lt.mp4
20,121, The patient is post-operative from a cath lab procedure., The patient is post-operative from a cath lab procedure. The entry site is the right groin. The patient is laying flat in reverse trendelenberg as per protocol. The patient appears oriented enough to follow simple commands.,/data/video_narration/2023_07_05_trish/clip_01_01/lt.mp4
121,159,The entry site is the right groin., The patient is post-operative from a cath lab procedure. The entry site is the right groin. The patient is laying flat in reverse trendelenberg as per protocol. The patient appears oriented enough to follow simple commands.,/data/video_narration/2023_07_05_trish/clip_01_01/lt.mp4
159,263,The patient is laying flat in reverse trim Dellenberg as per protocol., The patient is post-operative from a cath lab procedure. The entry site is the right groin. The patient is laying flat in reverse trendelenberg as per protocol. The patient appears oriented enough to follow simple commands.,/data/video_narration/2023_07_05_trish/clip_01_01/lt.mp4
263,386,"The patient appears oriented enough to follow commands, to follow symbol commands.", The patient is post-operative from a cath lab procedure. The entry site is the right groin. The patient is laying flat in reverse trendelenberg as per protocol. The patient appears oriented enough to follow simple commands.,/data/video_narration/2023_07_05_trish/clip_01_01/lt.mp4
19,78, Patient is awake and calm., Patient is awake and calm. The nurse is drawing labs from the patient's  arterial line in the left radial artery.,/data/video_narration/2023_07_05_trish/clip_01_02/lt.mp4
78,249,The nurse is drawing labs from the patient's left arterial line in the left radial artery., Patient is awake and calm. The nurse is drawing labs from the patient's  arterial line in the left radial artery.,/data/video_narration/2023_07_05_trish/clip_01_02/lt.mp4
17,168, The nurse is troubleshooting something with the arterial line and is also having trouble attaching the arterial line transducer to the IV pole., The nurse is troubleshooting something with the arterial line and is also having trouble attaching the arterial line transducer to the IV pole. She remains asleep throughout the video and is still laying in reverse Trendelenburg position.,/data/video_narration/2023_07_05_trish/clip_01_03/lt.mp4
168,425,She remains asleep throughout the video and is still laying in reverse Trendelenburg position., The nurse is troubleshooting something with the arterial line and is also having trouble attaching the arterial line transducer to the IV pole. She remains asleep throughout the video and is still laying in reverse Trendelenburg position.,/data/video_narration/2023_07_05_trish/clip_01_03/lt.mp4
27,84, The patient appears to be asleep in bed.," The patient appears to be asleep in bed. The patient is laying flat and is in reverse Trendelenburg position. One nurse is scanning lab labels and attaching the labels to the lab specimens that have been collected. The other nurse is performing an EKG, or an electrocardiogram on the patient.",/data/video_narration/2023_07_05_trish/clip_02/lt.mp4
84,224,The patient is laying flat and is in reverse Trendelenburg position.," The patient appears to be asleep in bed. The patient is laying flat and is in reverse Trendelenburg position. One nurse is scanning lab labels and attaching the labels to the lab specimens that have been collected. The other nurse is performing an EKG, or an electrocardiogram on the patient.",/data/video_narration/2023_07_05_trish/clip_02/lt.mp4
224,332,One nurse is scanning lab labels and attaching the labels to the lab specimens that have been collected.," The patient appears to be asleep in bed. The patient is laying flat and is in reverse Trendelenburg position. One nurse is scanning lab labels and attaching the labels to the lab specimens that have been collected. The other nurse is performing an EKG, or an electrocardiogram on the patient.",/data/video_narration/2023_07_05_trish/clip_02/lt.mp4
332,425,The other nurse is performing an EKG or an electrocardiogram on the patient.," The patient appears to be asleep in bed. The patient is laying flat and is in reverse Trendelenburg position. One nurse is scanning lab labels and attaching the labels to the lab specimens that have been collected. The other nurse is performing an EKG, or an electrocardiogram on the patient.",/data/video_narration/2023_07_05_trish/clip_02/lt.mp4
86,191, Is removing., The nurse is removing the EKG leads from the patient and removing the stickers from the patient. The other nurses placing lab specimens in a bag with ice.,/data/video_narration/2023_07_05_trish/clip_03/lt.mp4
191,282,Machine from the patient and removing the stickers from the patient., The nurse is removing the EKG leads from the patient and removing the stickers from the patient. The other nurses placing lab specimens in a bag with ice.,/data/video_narration/2023_07_05_trish/clip_03/lt.mp4
282,362,The other nurses placing lab specimens in a bag with., The nurse is removing the EKG leads from the patient and removing the stickers from the patient. The other nurses placing lab specimens in a bag with ice.,/data/video_narration/2023_07_05_trish/clip_03/lt.mp4
45,121, The patient is following simple command in her bilateral upper and lower extremities., The patient is following simple commands in her bilateral upper and lower extremities.,/data/video_narration/2023_07_05_trish/clip_05/lt.mp4
